Source;Target;Id;linkname
4947;6375;50576.0;4947->6375
4947;6578;50577.0;4947->6578
4947;7622;50578.0;4947->7622
4947;11066;50579.0;4947->11066
4948;6382;50580.0;4948->6382
4949;27;50581.0;4949->27
4949;3462;50582.0;4949->3462
4949;5178;50583.0;4949->5178
4949;7207;50584.0;4949->7207
4949;7271;50585.0;4949->7271
4949;7272;50586.0;4949->7272
4950;144;50587.0;4950->144
4950;158;50588.0;4950->158
4950;1237;50589.0;4950->1237
4950;4190;50590.0;4950->4190
4950;4240;50591.0;4950->4240
4951;884;50592.0;4951->884
4951;2776;50593.0;4951->2776
4951;4945;50594.0;4951->4945
4951;5857;50595.0;4951->5857
4951;7129;50596.0;4951->7129
4951;7577;50597.0;4951->7577
4951;7679;50598.0;4951->7679
4951;7790;50599.0;4951->7790
4951;7996;50600.0;4951->7996
4951;8012;50601.0;4951->8012
4951;8073;50602.0;4951->8073
4951;8451;50603.0;4951->8451
4951;8807;50604.0;4951->8807
4951;9101;50605.0;4951->9101
4951;9266;50606.0;4951->9266
4951;9277;50607.0;4951->9277
4951;9441;50608.0;4951->9441
4951;9565;50609.0;4951->9565
4951;9984;50610.0;4951->9984
4951;10242;50611.0;4951->10242
4951;10254;50612.0;4951->10254
4951;10667;50613.0;4951->10667
4951;10688;50614.0;4951->10688
4951;10694;50615.0;4951->10694
4952;273;50616.0;4952->273
4952;675;50617.0;4952->675
4952;978;50618.0;4952->978
4953;182;50619.0;4953->182
4953;780;50620.0;4953->780
4953;1171;50621.0;4953->1171
4953;2869;50622.0;4953->2869
4953;5548;50623.0;4953->5548
4953;5715;50624.0;4953->5715
4953;6342;50625.0;4953->6342
4953;6639;50626.0;4953->6639
4953;7098;50627.0;4953->7098
4953;8836;50628.0;4953->8836
4954;2894;50629.0;4954->2894
4954;4920;50630.0;4954->4920
4954;6475;50631.0;4954->6475
4954;7010;50632.0;4954->7010
4954;8108;50633.0;4954->8108
4954;8145;50634.0;4954->8145
4954;9450;50635.0;4954->9450
4954;9715;50636.0;4954->9715
4956;1458;50637.0;4956->1458
4956;1462;50638.0;4956->1462
4956;3575;50639.0;4956->3575
4956;3758;50640.0;4956->3758
4956;4924;50641.0;4956->4924
4956;6317;50642.0;4956->6317
4956;6324;50643.0;4956->6324
4956;6325;50644.0;4956->6325
4956;6952;50645.0;4956->6952
4956;9065;50646.0;4956->9065
4956;10047;50647.0;4956->10047
4957;2499;50648.0;4957->2499
4957;4932;50649.0;4957->4932
4957;4960;50650.0;4957->4960
4957;4961;50651.0;4957->4961
4957;7322;50652.0;4957->7322
4958;2778;50653.0;4958->2778
4958;5985;50654.0;4958->5985
4958;6138;50655.0;4958->6138
4958;6258;50656.0;4958->6258
4958;7845;50657.0;4958->7845
4959;6138;50658.0;4959->6138
4960;4958;50659.0;4960->4958
4960;4961;50660.0;4960->4961
4960;6258;50661.0;4960->6258
4961;489;50662.0;4961->489
4961;4932;50663.0;4961->4932
4961;4958;50664.0;4961->4958
4961;4960;50665.0;4961->4960
4961;6258;50666.0;4961->6258
4962;201;50667.0;4962->201
4962;2487;50668.0;4962->2487
4962;6256;50669.0;4962->6256
4962;7398;50670.0;4962->7398
4962;7409;50671.0;4962->7409
4962;7467;50672.0;4962->7467
4963;2538;50673.0;4963->2538
4963;2840;50674.0;4963->2840
4963;3096;50675.0;4963->3096
4963;4928;50676.0;4963->4928
4963;4963;50677.0;4963->4963
4963;6255;50678.0;4963->6255
4963;7499;50679.0;4963->7499
4963;7500;50680.0;4963->7500
4963;7504;50681.0;4963->7504
4963;7713;50682.0;4963->7713
4963;8919;50683.0;4963->8919
4963;9071;50684.0;4963->9071
4963;10428;50685.0;4963->10428
4965;198;50686.0;4965->198
4965;457;50687.0;4965->457
4965;806;50688.0;4965->806
4965;3658;50689.0;4965->3658
4965;4977;50690.0;4965->4977
4965;5424;50691.0;4965->5424
4965;6255;50692.0;4965->6255
4965;8388;50693.0;4965->8388
4966;4981;50694.0;4966->4981
4967;348;50695.0;4967->348
4967;2487;50696.0;4967->2487
4967;2616;50697.0;4967->2616
4967;4972;50698.0;4967->4972
4967;6158;50699.0;4967->6158
4968;1308;50700.0;4968->1308
4968;1775;50701.0;4968->1775
4968;2649;50702.0;4968->2649
4968;2950;50703.0;4968->2950
4968;3161;50704.0;4968->3161
4968;3174;50705.0;4968->3174
4968;3274;50706.0;4968->3274
4968;3806;50707.0;4968->3806
4968;4253;50708.0;4968->4253
4968;4438;50709.0;4968->4438
4968;5022;50710.0;4968->5022
4968;5321;50711.0;4968->5321
4968;6720;50712.0;4968->6720
4968;6817;50713.0;4968->6817
4968;7021;50714.0;4968->7021
4968;7082;50715.0;4968->7082
4968;7878;50716.0;4968->7878
4968;8216;50717.0;4968->8216
4968;9559;50718.0;4968->9559
4968;9887;50719.0;4968->9887
4968;10070;50720.0;4968->10070
4968;10491;50721.0;4968->10491
4968;10568;50722.0;4968->10568
4968;10599;50723.0;4968->10599
4968;10801;50724.0;4968->10801
4968;10824;50725.0;4968->10824
4969;4974;50726.0;4969->4974
4969;4981;50727.0;4969->4981
4970;1201;50728.0;4970->1201
4970;1241;50729.0;4970->1241
4970;1361;50730.0;4970->1361
4970;2505;50731.0;4970->2505
4970;2601;50732.0;4970->2601
4970;5738;50733.0;4970->5738
4970;5935;50734.0;4970->5935
4971;115;50735.0;4971->115
4971;124;50736.0;4971->124
4971;151;50737.0;4971->151
4971;402;50738.0;4971->402
4971;611;50739.0;4971->611
4971;627;50740.0;4971->627
4971;644;50741.0;4971->644
4971;1162;50742.0;4971->1162
4971;1169;50743.0;4971->1169
4971;1213;50744.0;4971->1213
4971;1306;50745.0;4971->1306
4971;1311;50746.0;4971->1311
4971;1576;50747.0;4971->1576
4971;1976;50748.0;4971->1976
4971;2181;50749.0;4971->2181
4971;2200;50750.0;4971->2200
4971;2282;50751.0;4971->2282
4971;2364;50752.0;4971->2364
4971;2393;50753.0;4971->2393
4971;2629;50754.0;4971->2629
4971;2957;50755.0;4971->2957
4971;3021;50756.0;4971->3021
4971;6028;50757.0;4971->6028
4971;6070;50758.0;4971->6070
4971;6123;50759.0;4971->6123
4971;6125;50760.0;4971->6125
4971;6150;50761.0;4971->6150
4971;6383;50762.0;4971->6383
4971;6395;50763.0;4971->6395
4971;6498;50764.0;4971->6498
4971;6656;50765.0;4971->6656
4971;6667;50766.0;4971->6667
4971;6681;50767.0;4971->6681
4971;6744;50768.0;4971->6744
4971;6806;50769.0;4971->6806
4971;6831;50770.0;4971->6831
4971;6911;50771.0;4971->6911
4971;6987;50772.0;4971->6987
4971;7087;50773.0;4971->7087
4971;7472;50774.0;4971->7472
4971;7891;50775.0;4971->7891
4971;8593;50776.0;4971->8593
4971;8788;50777.0;4971->8788
4971;9409;50778.0;4971->9409
4971;9664;50779.0;4971->9664
4971;10020;50780.0;4971->10020
4971;10113;50781.0;4971->10113
4971;10337;50782.0;4971->10337
4972;4967;50783.0;4972->4967
4972;4979;50784.0;4972->4979
4973;410;50785.0;4973->410
4973;477;50786.0;4973->477
4973;2014;50787.0;4973->2014
4973;2291;50788.0;4973->2291
4973;3343;50789.0;4973->3343
4973;3383;50790.0;4973->3383
4973;4285;50791.0;4973->4285
4973;5616;50792.0;4973->5616
4973;6094;50793.0;4973->6094
4973;7439;50794.0;4973->7439
4973;7833;50795.0;4973->7833
4973;8202;50796.0;4973->8202
4973;8647;50797.0;4973->8647
4974;4980;50798.0;4974->4980
4974;4981;50799.0;4974->4981
4976;3821;50800.0;4976->3821
4976;4010;50801.0;4976->4010
4976;6206;50802.0;4976->6206
4976;7497;50803.0;4976->7497
4976;9270;50804.0;4976->9270
4976;10016;50805.0;4976->10016
4976;10385;50806.0;4976->10385
4977;457;50807.0;4977->457
4977;1361;50808.0;4977->1361
4977;1542;50809.0;4977->1542
4977;2505;50810.0;4977->2505
4977;2601;50811.0;4977->2601
4977;4965;50812.0;4977->4965
4977;5722;50813.0;4977->5722
4977;5973;50814.0;4977->5973
4977;6009;50815.0;4977->6009
4977;6134;50816.0;4977->6134
4977;6239;50817.0;4977->6239
4977;6246;50818.0;4977->6246
4977;9637;50819.0;4977->9637
4978;2227;50820.0;4978->2227
4978;2487;50821.0;4978->2487
4978;2906;50822.0;4978->2906
4978;3418;50823.0;4978->3418
4978;3840;50824.0;4978->3840
4978;5101;50825.0;4978->5101
4978;5128;50826.0;4978->5128
4978;5671;50827.0;4978->5671
4978;6256;50828.0;4978->6256
4978;7421;50829.0;4978->7421
4978;7972;50830.0;4978->7972
4978;8446;50831.0;4978->8446
4978;9286;50832.0;4978->9286
4978;9783;50833.0;4978->9783
4979;562;50834.0;4979->562
4979;3265;50835.0;4979->3265
4980;4974;50836.0;4980->4974
4980;4981;50837.0;4980->4981
4981;4966;50838.0;4981->4966
4982;2487;50839.0;4982->2487
4983;1264;50840.0;4983->1264
4983;2569;50841.0;4983->2569
4983;3060;50842.0;4983->3060
4983;4363;50843.0;4983->4363
4983;5279;50844.0;4983->5279
4983;5321;50845.0;4983->5321
4983;5472;50846.0;4983->5472
4983;5681;50847.0;4983->5681
4983;5746;50848.0;4983->5746
4983;6001;50849.0;4983->6001
4983;7082;50850.0;4983->7082
4984;1482;50851.0;4984->1482
4984;3325;50852.0;4984->3325
4984;3699;50853.0;4984->3699
4984;4128;50854.0;4984->4128
4984;4219;50855.0;4984->4219
4984;4354;50856.0;4984->4354
4985;4988;50857.0;4985->4988
4985;4989;50858.0;4985->4989
4985;8379;50859.0;4985->8379
4986;543;50860.0;4986->543
4988;3728;50875.0;4988->3728
4988;4990;50876.0;4988->4990
4989;4988;50877.0;4989->4988
4989;4997;50878.0;4989->4997
4989;6333;50879.0;4989->6333
4990;1512;50880.0;4990->1512
4990;3772;50881.0;4990->3772
4990;3879;50882.0;4990->3879
4990;6331;50883.0;4990->6331
4991;203;50884.0;4991->203
4991;4998;50885.0;4991->4998
4991;7704;50886.0;4991->7704
4991;8250;50887.0;4991->8250
4991;8945;50888.0;4991->8945
4991;9237;50889.0;4991->9237
4992;910;50890.0;4992->910
4992;1040;50891.0;4992->1040
4992;6489;50892.0;4992->6489
4992;7984;50893.0;4992->7984
4992;8847;50894.0;4992->8847
4992;9270;50895.0;4992->9270
4992;9721;50896.0;4992->9721
4992;9972;50897.0;4992->9972
4992;10412;50898.0;4992->10412
4992;10597;50899.0;4992->10597
4993;1045;50900.0;4993->1045
4993;2067;50901.0;4993->2067
4993;7021;50902.0;4993->7021
4993;7577;50903.0;4993->7577
4993;7824;50904.0;4993->7824
4993;8283;50905.0;4993->8283
4993;8690;50906.0;4993->8690
4993;10079;50907.0;4993->10079
4995;1519;50908.0;4995->1519
4995;4995;50909.0;4995->4995
4995;6466;50910.0;4995->6466
4995;6664;50911.0;4995->6664
4995;9162;50912.0;4995->9162
4995;10078;50913.0;4995->10078
4996;73;50914.0;4996->73
4996;1136;50915.0;4996->1136
4996;1454;50916.0;4996->1454
4996;1472;50917.0;4996->1472
4996;1484;50918.0;4996->1484
4996;1488;50919.0;4996->1488
4996;1518;50920.0;4996->1518
4996;3288;50921.0;4996->3288
4996;3356;50922.0;4996->3356
4996;3882;50923.0;4996->3882
4996;6352;50924.0;4996->6352
4996;7348;50925.0;4996->7348
4996;7592;50926.0;4996->7592
4996;10967;50927.0;4996->10967
4997;1481;50928.0;4997->1481
4997;2234;50929.0;4997->2234
4997;4988;50930.0;4997->4988
4997;6333;50931.0;4997->6333
4997;7102;50932.0;4997->7102
4997;9484;50933.0;4997->9484
4998;203;50934.0;4998->203
4998;4991;50935.0;4998->4991
4998;7102;50936.0;4998->7102
4998;7129;50937.0;4998->7129
4998;8484;50938.0;4998->8484
4998;9237;50939.0;4998->9237
4998;9583;50940.0;4998->9583
4998;9962;50941.0;4998->9962
4998;10079;50942.0;4998->10079
4998;10516;50943.0;4998->10516
4998;10790;50944.0;4998->10790
4999;7564;50945.0;4999->7564
5000;5001;50946.0;5000->5001
5000;6515;50947.0;5000->6515
5001;2771;50948.0;5001->2771
5001;3263;50949.0;5001->3263
5001;5000;50950.0;5001->5000
5001;5002;50951.0;5001->5002
5001;5193;50952.0;5001->5193
5001;6484;50953.0;5001->6484
5001;9484;50954.0;5001->9484
5002;2538;50955.0;5002->2538
5002;3615;50956.0;5002->3615
5002;4752;50957.0;5002->4752
5002;4762;50958.0;5002->4762
5002;5000;50959.0;5002->5000
5002;5001;50960.0;5002->5001
5002;5003;50961.0;5002->5003
5002;5004;50962.0;5002->5004
5002;5011;50963.0;5002->5011
5002;9080;50964.0;5002->9080
5002;9150;50965.0;5002->9150
5002;9583;50966.0;5002->9583
5003;6;50967.0;5003->6
5003;772;50968.0;5003->772
5003;778;50969.0;5003->778
5003;781;50970.0;5003->781
5003;2063;50971.0;5003->2063
5003;4238;50972.0;5003->4238
5003;4263;50973.0;5003->4263
5003;4291;50974.0;5003->4291
5003;4672;50975.0;5003->4672
5003;4700;50976.0;5003->4700
5003;4753;50977.0;5003->4753
5003;5002;50978.0;5003->5002
5003;5303;50979.0;5003->5303
5003;6341;50980.0;5003->6341
5004;5002;50981.0;5004->5002
5004;9572;50982.0;5004->9572
5004;11327;50983.0;5004->11327
5005;3336;50984.0;5005->3336
5005;3343;50985.0;5005->3343
5005;3361;50986.0;5005->3361
5005;3369;50987.0;5005->3369
5005;3375;50988.0;5005->3375
5005;4009;50989.0;5005->4009
5005;4209;50990.0;5005->4209
5006;1183;50991.0;5006->1183
5006;1447;50992.0;5006->1447
5006;1482;50993.0;5006->1482
5006;3348;50994.0;5006->3348
5006;3882;50995.0;5006->3882
5006;6331;50996.0;5006->6331
5006;6348;50997.0;5006->6348
5006;6358;50998.0;5006->6358
5006;6375;50999.0;5006->6375
5006;6600;51000.0;5006->6600
5006;7245;51001.0;5006->7245
5006;11239;51002.0;5006->11239
5007;1444;51003.0;5007->1444
5007;1489;51004.0;5007->1489
5007;4032;51005.0;5007->4032
5007;4174;51006.0;5007->4174
5007;4699;51007.0;5007->4699
5007;6801;51008.0;5007->6801
5007;7348;51009.0;5007->7348
5007;11133;51010.0;5007->11133
5008;3343;51011.0;5008->3343
5008;3974;51012.0;5008->3974
5008;3980;51013.0;5008->3980
5008;7201;51014.0;5008->7201
5008;7209;51015.0;5008->7209
5009;1209;51016.0;5009->1209
5009;3274;51017.0;5009->3274
5009;3278;51018.0;5009->3278
5009;3288;51019.0;5009->3288
5009;3345;51020.0;5009->3345
5009;3363;51021.0;5009->3363
5009;3389;51022.0;5009->3389
5009;3964;51023.0;5009->3964
5009;4186;51024.0;5009->4186
5009;4484;51025.0;5009->4484
5009;5007;51026.0;5009->5007
5009;7303;51027.0;5009->7303
5009;11132;51028.0;5009->11132
5009;11133;51029.0;5009->11133
5009;11134;51030.0;5009->11134
5010;1203;51031.0;5010->1203
5010;3882;51032.0;5010->3882
5010;3939;51033.0;5010->3939
5010;3958;51034.0;5010->3958
5010;4082;51035.0;5010->4082
5010;4359;51036.0;5010->4359
5010;4447;51037.0;5010->4447
5010;4613;51038.0;5010->4613
5010;11107;51039.0;5010->11107
5011;22;51040.0;5011->22
5011;348;51041.0;5011->348
5011;970;51042.0;5011->970
5011;1039;51043.0;5011->1039
5011;1056;51044.0;5011->1056
5011;1068;51045.0;5011->1068
5011;1140;51046.0;5011->1140
5011;1197;51047.0;5011->1197
5011;1462;51048.0;5011->1462
5011;1505;51049.0;5011->1505
5011;1520;51050.0;5011->1520
5011;2645;51051.0;5011->2645
5011;2778;51052.0;5011->2778
5011;2842;51053.0;5011->2842
5011;3267;51054.0;5011->3267
5011;3330;51055.0;5011->3330
5011;3607;51056.0;5011->3607
5011;4700;51057.0;5011->4700
5011;5012;51058.0;5011->5012
5011;5016;51059.0;5011->5016
5011;5183;51060.0;5011->5183
5011;5506;51061.0;5011->5506
5011;6484;51062.0;5011->6484
5011;6505;51063.0;5011->6505
5011;6853;51064.0;5011->6853
5011;7103;51065.0;5011->7103
5011;7163;51066.0;5011->7163
5011;7168;51067.0;5011->7168
5011;7381;51068.0;5011->7381
5011;7410;51069.0;5011->7410
5011;8014;51070.0;5011->8014
5011;8721;51071.0;5011->8721
5011;9583;51072.0;5011->9583
5011;9739;51073.0;5011->9739
5011;9801;51074.0;5011->9801
5012;4153;51075.0;5012->4153
5012;4478;51076.0;5012->4478
5013;4193;51077.0;5013->4193
5013;5014;51078.0;5013->5014
5013;7237;51079.0;5013->7237
5014;1495;51080.0;5014->1495
5014;1666;51081.0;5014->1666
5014;4037;51082.0;5014->4037
5014;4128;51083.0;5014->4128
5014;4193;51084.0;5014->4193
5014;4205;51085.0;5014->4205
5014;4219;51086.0;5014->4219
5014;4421;51087.0;5014->4421
5014;4447;51088.0;5014->4447
5014;4469;51089.0;5014->4469
5014;4984;51090.0;5014->4984
5014;6597;51091.0;5014->6597
5014;7107;51092.0;5014->7107
5014;7155;51093.0;5014->7155
5014;7592;51094.0;5014->7592
5014;11145;51095.0;5014->11145
5015;4153;51096.0;5015->4153
5015;6331;51097.0;5015->6331
5016;2380;51098.0;5016->2380
5018;865;51099.0;5018->865
5018;2380;51100.0;5018->2380
5018;4700;51101.0;5018->4700
5018;5163;51102.0;5018->5163
5018;9150;51103.0;5018->9150
5020;6483;51104.0;5020->6483
5020;7780;51105.0;5020->7780
5021;723;51106.0;5021->723
5021;2778;51107.0;5021->2778
5021;4061;51108.0;5021->4061
5022;348;51109.0;5022->348
5022;1879;51110.0;5022->1879
5022;1955;51111.0;5022->1955
5022;2487;51112.0;5022->2487
5022;2649;51113.0;5022->2649
5022;3499;51114.0;5022->3499
5022;3568;51115.0;5022->3568
5022;3845;51116.0;5022->3845
5022;4153;51117.0;5022->4153
5022;4233;51118.0;5022->4233
5022;5027;51119.0;5022->5027
5022;5945;51120.0;5022->5945
5022;6133;51121.0;5022->6133
5022;6164;51122.0;5022->6164
5022;6193;51123.0;5022->6193
5022;6256;51124.0;5022->6256
5022;6687;51125.0;5022->6687
5022;7524;51126.0;5022->7524
5022;7697;51127.0;5022->7697
5022;7728;51128.0;5022->7728
5022;7928;51129.0;5022->7928
5022;8152;51130.0;5022->8152
5022;8670;51131.0;5022->8670
5022;8756;51132.0;5022->8756
5022;8934;51133.0;5022->8934
5022;8967;51134.0;5022->8967
5022;9783;51135.0;5022->9783
5022;9902;51136.0;5022->9902
5022;9905;51137.0;5022->9905
5022;10326;51138.0;5022->10326
5022;10521;51139.0;5022->10521
5022;10780;51140.0;5022->10780
5022;10782;51141.0;5022->10782
5023;348;51142.0;5023->348
5023;473;51143.0;5023->473
5023;1627;51144.0;5023->1627
5023;1631;51145.0;5023->1631
5023;2086;51146.0;5023->2086
5023;2487;51147.0;5023->2487
5023;4153;51148.0;5023->4153
5023;4626;51149.0;5023->4626
5023;4732;51150.0;5023->4732
5023;4786;51151.0;5023->4786
5023;4905;51152.0;5023->4905
5023;5036;51153.0;5023->5036
5023;5610;51154.0;5023->5610
5023;5612;51155.0;5023->5612
5023;5647;51156.0;5023->5647
5023;5946;51157.0;5023->5946
5023;6148;51158.0;5023->6148
5023;6163;51159.0;5023->6163
5023;6256;51160.0;5023->6256
5023;7441;51161.0;5023->7441
5023;7446;51162.0;5023->7446
5023;7627;51163.0;5023->7627
5023;7741;51164.0;5023->7741
5023;7833;51165.0;5023->7833
5023;8023;51166.0;5023->8023
5024;6266;51167.0;5024->6266
5024;7082;51168.0;5024->7082
5025;473;51169.0;5025->473
5025;1958;51170.0;5025->1958
5025;1962;51171.0;5025->1962
5025;4499;51172.0;5025->4499
5025;4562;51173.0;5025->4562
5025;5041;51174.0;5025->5041
5025;5050;51175.0;5025->5050
5025;5951;51176.0;5025->5951
5025;7454;51177.0;5025->7454
5026;5922;51178.0;5026->5922
5026;6043;51179.0;5026->6043
5027;4233;51180.0;5027->4233
5027;5022;51181.0;5027->5022
5027;5945;51182.0;5027->5945
5027;5946;51183.0;5027->5946
5027;6094;51184.0;5027->6094
5027;6193;51185.0;5027->6193
5027;6256;51186.0;5027->6256
5027;7409;51187.0;5027->7409
5027;8670;51188.0;5027->8670
5027;10782;51189.0;5027->10782
5028;5033;51190.0;5028->5033
5028;5037;51191.0;5028->5037
5028;5047;51192.0;5028->5047
5028;6027;51193.0;5028->6027
5030;9177;51194.0;5030->9177
5030;9522;51195.0;5030->9522
5030;9773;51196.0;5030->9773
5030;9827;51197.0;5030->9827
5030;10640;51198.0;5030->10640
5031;317;51199.0;5031->317
5031;443;51200.0;5031->443
5031;1771;51201.0;5031->1771
5031;2088;51202.0;5031->2088
5031;2094;51203.0;5031->2094
5031;2212;51204.0;5031->2212
5031;2813;51205.0;5031->2813
5031;2906;51206.0;5031->2906
5031;3110;51207.0;5031->3110
5031;3211;51208.0;5031->3211
5031;5636;51209.0;5031->5636
5031;5679;51210.0;5031->5679
5031;5998;51211.0;5031->5998
5031;6137;51212.0;5031->6137
5031;6151;51213.0;5031->6151
5031;6158;51214.0;5031->6158
5031;6171;51215.0;5031->6171
5032;82;51216.0;5032->82
5032;994;51217.0;5032->994
5032;5730;51218.0;5032->5730
5033;2162;51219.0;5033->2162
5033;3127;51220.0;5033->3127
5033;3600;51221.0;5033->3600
5033;5028;51222.0;5033->5028
5033;5037;51223.0;5033->5037
5033;5670;51224.0;5033->5670
5033;5810;51225.0;5033->5810
5033;8368;51226.0;5033->8368
5033;9583;51227.0;5033->9583
5034;473;51228.0;5034->473
5034;2658;51229.0;5034->2658
5034;2751;51230.0;5034->2751
5034;5637;51231.0;5034->5637
5035;86;51232.0;5035->86
5035;412;51233.0;5035->412
5035;1260;51234.0;5035->1260
5035;2215;51235.0;5035->2215
5035;2422;51236.0;5035->2422
5035;2452;51237.0;5035->2452
5036;5023;51238.0;5036->5023
5037;5028;51239.0;5037->5028
5037;5029;51240.0;5037->5029
5038;2221;51241.0;5038->2221
5038;2515;51242.0;5038->2515
5038;2627;51243.0;5038->2627
5038;5269;51244.0;5038->5269
5038;6018;51245.0;5038->6018
5039;5945;51246.0;5039->5945
5039;5997;51247.0;5039->5997
5039;6238;51248.0;5039->6238
5040;320;51249.0;5040->320
5040;1263;51250.0;5040->1263
5040;1577;51251.0;5040->1577
5040;2362;51252.0;5040->2362
5040;2750;51253.0;5040->2750
5040;2752;51254.0;5040->2752
5040;2813;51255.0;5040->2813
5040;2832;51256.0;5040->2832
5040;2906;51257.0;5040->2906
5040;3211;51258.0;5040->3211
5040;3896;51259.0;5040->3896
5040;4146;51260.0;5040->4146
5040;5657;51261.0;5040->5657
5040;5941;51262.0;5040->5941
5040;6196;51263.0;5040->6196
5040;7393;51264.0;5040->7393
5040;10310;51265.0;5040->10310
5040;10317;51266.0;5040->10317
5040;10788;51267.0;5040->10788
5041;3221;51268.0;5041->3221
5041;3242;51269.0;5041->3242
5041;3459;51270.0;5041->3459
5041;3462;51271.0;5041->3462
5041;5594;51272.0;5041->5594
5041;5663;51273.0;5041->5663
5041;6415;51274.0;5041->6415
5041;11235;51275.0;5041->11235
5042;8890;51276.0;5042->8890
5043;5944;51277.0;5043->5944
5043;5945;51278.0;5043->5945
5043;6139;51279.0;5043->6139
5043;6157;51280.0;5043->6157
5044;5047;51281.0;5044->5047
5045;2086;51282.0;5045->2086
5045;9231;51283.0;5045->9231
5046;8831;51284.0;5046->8831
5047;1536;51285.0;5047->1536
5047;5033;51286.0;5047->5033
5047;5044;51287.0;5047->5044
5047;5653;51288.0;5047->5653
5047;6715;51289.0;5047->6715
5047;6952;51290.0;5047->6952
5047;7499;51291.0;5047->7499
5047;7500;51292.0;5047->7500
5047;9169;51293.0;5047->9169
5047;9394;51294.0;5047->9394
5047;9739;51295.0;5047->9739
5047;9887;51296.0;5047->9887
5049;4153;51297.0;5049->4153
5049;5024;51298.0;5049->5024
5049;5047;51299.0;5049->5047
5049;6138;51300.0;5049->6138
5050;473;51301.0;5050->473
5050;3221;51302.0;5050->3221
5050;3459;51303.0;5050->3459
5050;5041;51304.0;5050->5041
5050;5610;51305.0;5050->5610
5050;6230;51306.0;5050->6230
5050;11235;51307.0;5050->11235
5050;11285;51308.0;5050->11285
5051;2515;51309.0;5051->2515
5051;2837;51310.0;5051->2837
5051;2971;51311.0;5051->2971
5051;3121;51312.0;5051->3121
